"Listing of the SUBTLEX-GR entries that resulted from the spell-checking process along with their frequency and lexical characteristics." 
"Please refer to the manuscript for a detailed description of the information contained in each column." 
 
 
"ID" "Word" "FREQcount" "CD" "SUBTLEX_WF" "Lg10WF" "SUBTLEX_CD" "Lg10CD" "FREQlow" "FREQupper" "N" "OLD20" "Length" "SUBTLEX_WF_full"
6864 "ανακατέματα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.7 11 0.0360
6865 "ανακατέματος" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 0 3.35 12 0.1081
6866 "ανακατεμένα" 17 16 0.7340 1.2553 0.2905 1.2304 15 2 3 2.25 11 0.6124
6867 "ανακατεμένες" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.6 12 0.0360
6868 "ανακατεμένη" 22 22 0.9499 1.3617 0.3994 1.3617 20 2 3 2.35 11 0.7925
6869 "ανακατεμένο" 12 12 0.5181 1.1139 0.2179 1.1139 10 2 3 2.1 11 0.4323
6870 "ανακατεμένοι" 15 14 0.6476 1.2041 0.2542 1.1761 15 0 3 2.3 12 0.5403
6871 "ανακατεμένος" 57 46 2.4610 1.7634 0.8351 1.6721 57 0 4 2.2 12 2.0532
6872 "ανακατεμένου" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 2.45 12 0.0360
6873 "ανακάτευα" 5 5 0.2159 0.7782 0.0908 0.7782 4 1 4 1.9 9 0.1801
6874 "ανακάτευαν" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.25 10 0.0360
6875 "ανακάτευε" 8 8 0.3454 0.9542 0.1452 0.9542 4 4 3 1.75 9 0.2882
6876 "ανακατεύει" 32 29 1.3816 1.5185 0.5265 1.4771 24 8 2 1.7 10 1.1527
6877 "ανακατεύεις" 138 127 5.9582 2.1430 2.3057 2.1072 130 8 1 1.95 11 4.9710
6878 "ανακάτευες" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 2 1.8 10 0.1081
6879 "ανακατεύεσαι" 318 282 13.7298 2.5038 5.1198 2.4518 309 9 1 2.65 12 11.4548
6880 "ανακατεύεστε" 32 31 1.3816 1.5185 0.5628 1.5051 30 2 0 2.65 12 1.1527
6881 "ανακατεύεται" 57 55 2.4610 1.7634 0.9985 1.7482 49 8 1 2.55 12 2.0532
6882 "ανακατεύετε" 15 15 0.6476 1.2041 0.2723 1.2041 15 0 1 2.15 11 0.5403
6883 "ανακατευθεί" 8 7 0.3454 0.9542 0.1271 0.9031 8 0 1 2.3 11 0.2882
6884 "ανακατευθείς" 7 7 0.3022 0.9031 0.1271 0.9031 7 0 1 2.45 12 0.2522
6885 "ανακατευθείτε" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 3.1 13 0.0720
6886 "ανακατευθούν" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 2.45 12 0.0720
6887 "Ανακατεύθυνα" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 1 2.95 12 0.0360
6888 "Ανακατεύθυνε" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 1 2.7 12 0.0360
6889 "ανακατευθύνεται" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 4.05 15 0.0360
6890 "ανακατευθύνονται" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 4.5 16 0.0360
6891 "ανακατευθύνουμε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 4.2 15 0.0360
6892 "ανακατευθώ" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 2.4 10 0.0720
6893 "ανακατεύομαι" 102 95 4.4039 2.0128 1.7248 1.9823 91 11 0 2.9 12 3.6742
6894 "ανακατευόμαστε" 15 15 0.6476 1.2041 0.2723 1.2041 14 1 0 3.7 14 0.5403
6895 "ανακατευόμουν" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 1 3.15 13 0.1081
6896 "ανακατευόμουνα" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 3.5 14 0.0720
6897 "ανακατεύονται" 25 24 1.0794 1.4150 0.4357 1.3979 22 3 1 2.95 13 0.9005
6898 "ανακατεύονταν" 5 5 0.2159 0.7782 0.0908 0.7782 5 0 1 3.05 13 0.1801
6899 "ανακατευόσασταν" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 0 4.5 15 0.1081
6900 "ανακατευόσουν" 5 5 0.2159 0.7782 0.0908 0.7782 5 0 1 3.2 13 0.1801
6901 "ανακατευόταν" 11 11 0.4749 1.0792 0.1997 1.0792 10 1 0 2.55 12 0.3962
6902 "ανακατευότανε" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 3.2 13 0.0720
6903 "ανακατεύουμε" 16 15 0.6908 1.2304 0.2723 1.2041 15 1 1 2.45 12 0.5763
6904 "ανακατεύουν" 11 11 0.4749 1.0792 0.1997 1.0792 9 2 1 2.05 11 0.3962
6905 "ανακατευτεί" 86 80 3.7131 1.9395 1.4524 1.9085 86 0 1 2.15 11 3.0978
6906 "ανακατευτείς" 94 92 4.0585 1.9777 1.6703 1.9685 94 0 1 2.4 12 3.3860
6907 "ανακατευτείτε" 13 12 0.5613 1.1461 0.2179 1.1139 8 5 1 2.95 13 0.4683
6908 "ανακατεύτηκα" 16 16 0.6908 1.2304 0.2905 1.2304 16 0 1 2.95 12 0.5763
6909 "ανακατευτήκαμε" 6 6 0.2591 0.8451 0.1089 0.8451 5 1 1 3.45 14 0.2161
6910 "ανακατεύτηκαν" 9 9 0.3886 1.0000 0.1634 1.0000 8 1 0 3.1 13 0.3242
6911 "ανακατευτήκατε" 2 2 0.0864 0.4771 0.0363 0.4771 1 1 1 3.4 14 0.0720
6912 "ανακατεύτηκε" 28 27 1.2089 1.4624 0.4902 1.4472 22 6 1 2.6 12 1.0086
6913 "ανακατεύτηκες" 17 17 0.7340 1.2553 0.3086 1.2553 16 1 0 3.2 13 0.6124
6914 "ανακατευτούμε" 20 20 0.8635 1.3222 0.3631 1.3222 20 0 1 2.7 13 0.7204
6915 "ανακατευτούν" 22 22 0.9499 1.3617 0.3994 1.3617 22 0 1 2.5 12 0.7925
6916 "ανακατευτούνε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.8 13 0.0360
6917 "ανακατευτώ" 85 81 3.6699 1.9345 1.4706 1.9138 85 0 1 2.3 10 3.0618
6918 "ανακατεύω" 28 24 1.2089 1.4624 0.4357 1.3979 25 3 3 1.95 9 1.0086
6919 "ανακάτεψα" 15 15 0.6476 1.2041 0.2723 1.2041 12 3 4 1.75 9 0.5403
6920 "Ανακατέψαμε" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 1 2.4 11 0.0360
6921 "ανακάτεψαν" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.05 10 0.0360
6922 "ανακατέψατε" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 2 2.3 11 0.1441
6923 "ανακάτεψε" 37 36 1.5975 1.5798 0.6536 1.5682 23 14 3 1.7 9 1.3328
6924 "ανακατέψει" 26 25 1.1226 1.4314 0.4539 1.4150 26 0 2 1.8 10 0.9366
6925 "ανακατέψεις" 34 33 1.4680 1.5441 0.5991 1.5315 34 0 1 2.1 11 1.2247
6926 "ανακάτεψες" 19 19 0.8203 1.3010 0.3450 1.3010 15 4 2 1.95 10 0.6844
6927 "ανακατέψετε" 6 6 0.2591 0.8451 0.1089 0.8451 6 0 2 2.3 11 0.2161
6928 "Ανακατέψου" 3 3 0.1295 0.6021 0.0545 0.6021 1 2 0 2.4 10 0.1081
6929 "ανακατέψουμε" 15 15 0.6476 1.2041 0.2723 1.2041 15 0 1 2.35 12 0.5403
6930 "ανακατέψουν" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 1 2.3 11 0.1081
6931 "ανακατέψτε" 5 4 0.2159 0.7782 0.0726 0.6990 3 2 0 2 10 0.1801
6932 "ανακατέψω" 41 37 1.7702 1.6232 0.6718 1.5798 41 0 3 1.9 9 1.4769
6933 "ανάκατο" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 1.95 7 0.0360
6934 "ανακατωθεί" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 2 2.3 10 0.1081
6935 "ανακατωθήκαμε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.65 13 0.0360
6936 "ανακατωθούμε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.75 12 0.0360
6937 "ανακατωθούν" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.6 11 0.0360
6938 "ανακατωθώ" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 2.4 9 0.0360
6939 "ανακάτωμα" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 2 2.35 9 0.1081
6940 "ανακατώματα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 3.1 11 0.0360
6941 "ανακατωμένα" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 3 2.35 11 0.0720
6942 "ανακατωμένη" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 3 2.45 11 0.0720
6943 "ανακατωμένο" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 3 2.2 11 0.0360
6944 "ανακατωμένοι" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 2 2.4 12 0.0720
6945 "ανακατωμένος" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 2.35 12 0.0360
6946 "ανακατώνει" 4 3 0.1727 0.6990 0.0545 0.6021 4 0 2 2.25 10 0.1441
6947 "ανακατώνεις" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 2.5 11 0.0720
6948 "ανακατώνεσαι" 2 1 0.0864 0.4771 0.0182 0.3010 2 0 1 2.8 12 0.0720
6949 "ανακατώνεται" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 1 2.65 12 0.1081
6950 "ανακατώνομαι" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.2 12 0.0360
6951 "ανακατώνουν" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 2.75 11 0.0720
6952 "ανακατώνω" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 2.35 9 0.0360
6953 "Ανακάτωσε" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 1 2 9 0.0360
6954 "ανακατώσει" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 3 2.05 10 0.0720
6955 "ανακατώσεις" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 2.25 11 0.0720
6956 "ανακάτωσες" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.3 10 0.0360
6957 "ανακατώσουμε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.55 12 0.0360
6958 "ανακατωσούρα" 26 25 1.1226 1.4314 0.4539 1.4150 24 2 0 3.5 12 0.9366
6959 "Ανακατωσούρας" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 1 4.1 13 0.0360
6960 "ανακατωσούρες" 5 5 0.2159 0.7782 0.0908 0.7782 5 0 1 3.55 13 0.1801
6961 "ανακατωσούρηδες" 5 5 0.2159 0.7782 0.0908 0.7782 5 0 0 5.15 15 0.1801
6962 "ανακατώσω" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 3 2.15 9 0.0720
6963 "ανακατωτά" 27 26 1.1657 1.4472 0.4720 1.4314 27 0 1 2.45 9 0.9726
6964 "ανακεφαλαιώνει" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 4.3 14 0.0360
6965 "Ανακεφαλαιώνοντας" 6 6 0.2591 0.8451 0.1089 0.8451 2 4 0 5.6 17 0.2161
6966 "ανακεφαλαιώνουμε" 5 5 0.2159 0.7782 0.0908 0.7782 3 2 1 4.8 16 0.1801
6967 "Ανακεφαλαιώνω" 7 7 0.3022 0.9031 0.1271 0.9031 1 6 1 4.35 13 0.2522
6968 "ανακεφαλαιώσεις" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 4.25 15 0.0720
6969 "ανακεφαλαίωση" 16 16 0.6908 1.2304 0.2905 1.2304 10 6 1 4.05 13 0.5763
6970 "ανακεφαλαιώσουμε" 36 36 1.5543 1.5682 0.6536 1.5682 36 0 1 4.55 16 1.2968
6971 "ανακεφαλαιώσω" 6 5 0.2591 0.8451 0.0908 0.7782 6 0 2 4.1 13 0.2161
6972 "ανακεφαλαιωτικά" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 5.25 15 0.0360
6973 "ανακήρυξα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 3 2.4 9 0.0360
6974 "Ανακηρύξαμε" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 0 2.9 11 0.0360
6975 "ανακήρυξαν" 4 4 0.1727 0.6990 0.0726 0.6990 3 1 1 2.45 10 0.1441
6976 "ανακήρυξε" 11 11 0.4749 1.0792 0.1997 1.0792 11 0 3 2.3 9 0.3962
6977 "ανακηρύξει" 11 11 0.4749 1.0792 0.1997 1.0792 11 0 0 2.3 10 0.3962
6978 "ανακηρύξεις" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.7 11 0.0360
6979 "ανακηρύξετε" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 0 3 11 0.1081
6980 "ανακήρυξη" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 3 2.5 9 0.1081
6981 "ανακηρύξουμε" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 0 3.05 12 0.1441
6982 "ανακηρύξουν" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 0 2.85 11 0.1081
6983 "ανακηρύξω" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 3 2.45 9 0.1081
6984 "ανακηρύσσει" 3 3 0.1295 0.6021 0.0545 0.6021 2 1 0 2.8 11 0.1081
6985 "Ανακηρύσσεσαι" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 1 4.1 13 0.0360
6986 "ανακηρύσσεται" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 3.8 13 0.0720
6987 "ανακηρύσσουμε" 2 2 0.0864 0.4771 0.0363 0.4771 1 1 0 3.65 13 0.0720
6988 "ανακηρύσσω" 44 41 1.8997 1.6532 0.7444 1.6232 39 5 0 3.2 10 1.5849
6989 "ανακηρυχθεί" 5 5 0.2159 0.7782 0.0908 0.7782 5 0 1 3.05 11 0.1801
6990 "ανακηρύχθηκα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 3.05 12 0.0360
6991 "ανακηρύχθηκε" 14 13 0.6045 1.1761 0.2360 1.1461 14 0 2 2.75 12 0.5043
6992 "Ανακηρύχθηκες" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 1 3.2 13 0.0360
6993 "ανακηρυχτεί" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 3.05 11 0.0360
6994 "ανακηρύχτηκα" 2 2 0.0864 0.4771 0.0363 0.4771 1 1 2 3.05 12 0.0720
6995 "ανακηρυχτήκαμε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.95 14 0.0360
6996 "ανακηρύχτηκαν" 2 2 0.0864 0.4771 0.0363 0.4771 1 1 0 3.45 13 0.0720
6997 "ανακηρύχτηκε" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 2 2.8 12 0.1441
6998 "ανακηρύχτηκες" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 3.2 13 0.0360
6999 "ανακινεί" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 1.95 8 0.0720
7000 "ανακίνησε" 2 1 0.0864 0.4771 0.0182 0.3010 1 1 0 2.6 9 0.0720
7001 "ανακινήσει" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.5 10 0.0360
7002 "ανακινήσουμε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.75 12 0.0360
7003 "ανακινούνται" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.85 12 0.0360
7004 "ανάκλαση" 5 5 0.2159 0.7782 0.0908 0.7782 5 0 2 2.05 8 0.1801
7005 "ανάκλασης" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 2.25 9 0.0360
7006 "ανακλαστήρα" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 0 3.4 11 0.1441
7007 "ανακλαστήρες" 2 1 0.0864 0.4771 0.0182 0.3010 1 1 0 3.6 12 0.0720
7008 "ανακλαστικά" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 2 2.6 11 0.1441
7009 "ανακλαστική" 6 6 0.2591 0.8451 0.1089 0.8451 6 0 2 2.6 11 0.2161
7010 "ανακλαστικής" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.9 12 0.0360
7011 "ανακλαστικό" 6 5 0.2591 0.8451 0.0908 0.7782 6 0 2 2.55 11 0.2161
7012 "ανακλαστικοί" 2 1 0.0864 0.4771 0.0182 0.3010 2 0 0 3.2 12 0.0720
7013 "ανακλάται" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 2.85 9 0.0720
7014 "ανακληθεί" 13 12 0.5613 1.1461 0.2179 1.1139 13 0 2 2.05 9 0.4683
7015 "ανακλήθηκαν" 4 4 0.1727 0.6990 0.0726 0.6990 3 1 2 2.6 11 0.1441
7016 "ανακλήθηκε" 15 12 0.6476 1.2041 0.2179 1.1139 12 3 2 2.4 10 0.5403
7017 "ανακληθούν" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 1 2.6 10 0.1441
7018 "ανακληθώ" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.65 8 0.0360
7019 "ανακλήσεις" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 2.1 10 0.0720
7020 "ανάκληση" 53 33 2.2883 1.7324 0.5991 1.5315 38 15 2 1.85 8 1.9091
7021 "ανάκλησης" 12 9 0.5181 1.1139 0.1634 1.0000 12 0 2 2.05 9 0.4323
7022 "ανακλητήριο" 7 5 0.3022 0.9031 0.0908 0.7782 7 0 0 3.7 11 0.2522
7023 "ανακλητικό" 4 1 0.1727 0.6990 0.0182 0.3010 4 0 0 2.75 10 0.1441
7024 "ανάκλιντρα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 3.4 10 0.0360
7025 "ανάκλιντρο" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 1 3.8 10 0.1081
7026 "ανακλούν" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 1 2.15 8 0.1081
7027 "ανακλούσαν" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.7 10 0.0360
7028 "ανακλούσε" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 1 2.35 9 0.1441
7029 "ανακλώμενης" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.4 11 0.0360
7030 "ανακλώνται" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 2.7 10 0.0720
7031 "ανακοινωθεί" 38 33 1.6407 1.5911 0.5991 1.5315 38 0 3 2.45 11 1.3688
7032 "ανακοινωθέν" 18 17 0.7772 1.2788 0.3086 1.2553 15 3 1 2.4 11 0.6484
7033 "ανακοινωθέντα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.55 13 0.0360
7034 "ανακοινώθηκαν" 4 4 0.1727 0.6990 0.0726 0.6990 3 1 0 3.6 13 0.1441
7035 "ανακοινώθηκε" 31 28 1.3384 1.5051 0.5084 1.4624 22 9 0 3.1 12 1.1167
7036 "ανακοινωθούν" 9 9 0.3886 1.0000 0.1634 1.0000 9 0 2 2.75 12 0.3242
7037 "ανακοινωθούνε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.3 13 0.0360
7038 "ανακοίνωνα" 5 5 0.2159 0.7782 0.0908 0.7782 5 0 3 2.25 10 0.1801
7039 "ανακοινώναμε" 2 2 0.0864 0.4771 0.0363 0.4771 1 1 2 2.5 12 0.0720
7040 "ανακοίνωναν" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.4 11 0.0360
7041 "ανακοινώνατε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 3 2.45 12 0.0360
7042 "ανακοίνωνε" 4 4 0.1727 0.6990 0.0726 0.6990 2 2 3 1.95 10 0.1441
7043 "ανακοινώνει" 27 24 1.1657 1.4472 0.4357 1.3979 27 0 2 2.15 11 0.9726
7044 "ανακοινώνεις" 8 8 0.3454 0.9542 0.1452 0.9542 7 1 1 2.5 12 0.2882
7045 "ανακοινώνεται" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.9 13 0.0360
7046 "ανακοινώνετε" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 2 2.5 12 0.0720
7047 "ανακοινώνονται" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 3.6 14 0.0720
7048 "ανακοινώνοντας" 3 3 0.1295 0.6021 0.0545 0.6021 2 1 1 3.65 14 0.1081
7049 "ανακοινώνουμε" 14 14 0.6045 1.1761 0.2542 1.1761 13 1 1 2.85 13 0.5043
7050 "ανακοινώνουν" 8 8 0.3454 0.9542 0.1452 0.9542 6 2 2 2.65 12 0.2882
7051 "ανακοινώνω" 72 69 3.1086 1.8633 1.2527 1.8451 63 9 3 2.45 10 2.5935
7052 "ανακοίνωσα" 7 7 0.3022 0.9031 0.1271 0.9031 7 0 4 2 10 0.2522
7053 "ανακοινώσαμε" 3 3 0.1295 0.6021 0.0545 0.6021 2 1 2 2.4 12 0.1081
7054 "ανακοίνωσαν" 39 35 1.6838 1.6021 0.6354 1.5563 35 4 1 2.15 11 1.4048
7055 "ανακοινώσατε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 3 2.4 12 0.0360
7056 "ανακοίνωσε" 95 87 4.1017 1.9823 1.5795 1.9445 84 11 4 1.7 10 3.4220
7057 "ανακοινώσει" 51 49 2.2020 1.7160 0.8896 1.6990 51 0 3 1.85 11 1.8371
7058 "ανακοινώσεις" 50 44 2.1588 1.7076 0.7988 1.6532 48 2 2 2.25 12 1.8011
7059 "ανακοίνωσες" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 2 1.95 11 0.0720
7060 "ανακοινώσετε" 7 7 0.3022 0.9031 0.1271 0.9031 7 0 2 2.4 12 0.2522
7061 "ανακοινώσεων" 26 23 1.1226 1.4314 0.4176 1.3802 26 0 1 2.45 12 0.9366
7062 "ανακοινώσεως" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 2.4 12 0.0360
7063 "ανακοίνωση" 351 281 15.1546 2.5465 5.1017 2.4502 328 23 3 2.25 10 12.6435
7064 "ανακοίνωσης" 5 3 0.2159 0.7782 0.0545 0.6021 5 0 1 2.4 11 0.1801
7065 "ανακοινώσιμα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.9 12 0.0360
7066 "ανακοινώσουμε" 41 37 1.7702 1.6232 0.6718 1.5798 41 0 1 2.75 13 1.4769
7067 "ανακοινώσουν" 15 15 0.6476 1.2041 0.2723 1.2041 15 0 2 2.55 12 0.5403
7068 "ανακοινώσω" 111 109 4.7925 2.0492 1.9789 2.0414 111 0 4 2.15 10 3.9984
7069 "ανακόλουθη" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.75 10 0.0360
7070 "ανακολουθία" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 3.05 11 0.0720
7071 "ανακολουθίας" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 3.3 12 0.0360
7072 "ανακολουθίες" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 3.3 12 0.0720
7073 "ανακόλουθος" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 2.85 11 0.0720
7074 "ανακοπές" 6 5 0.2591 0.8451 0.0908 0.7782 6 0 1 2.25 8 0.2161
7075 "ανακοπή" 85 76 3.6699 1.9345 1.3798 1.8865 78 7 0 1.95 7 3.0618
7076 "ανακόπηκαν" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 3.05 10 0.0720
7077 "ανακόπηκε" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 2.75 9 0.0720
7078 "ανακοπής" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 1 2.1 8 0.1441
7079 "ανακόπτει" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.7 9 0.0360
7080 "ανακόπτονται" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.65 12 0.0360
7081 "ανακούφιζε" 5 4 0.2159 0.7782 0.0726 0.6990 5 0 2 2.3 10 0.1801
7082 "ανακουφίζει" 42 41 1.8134 1.6335 0.7444 1.6232 37 5 1 2.35 11 1.5129
7083 "ανακουφίζεις" 6 6 0.2591 0.8451 0.1089 0.8451 5 1 1 2.8 12 0.2161
7084 "ανακουφίζεστε" 4 4 0.1727 0.6990 0.0726 0.6990 2 2 0 3.3 13 0.1441
7085 "ανακουφίζεται" 4 2 0.1727 0.6990 0.0363 0.4771 4 0 0 3.25 13 0.1441
7086 "ανακουφίζετε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.9 12 0.0360
7087 "Ανακουφίζομαι" 13 12 0.5613 1.1461 0.2179 1.1139 6 7 0 3.75 13 0.4683
7088 "ανακουφίζονται" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 0 3.85 14 0.1081
7089 "ανακουφιζόσουν" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 4.3 14 0.0720
7090 "ανακουφίζουν" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 3.2 12 0.0720
7091 "ανακουφίζω" 7 7 0.3022 0.9031 0.1271 0.9031 4 3 2 2.7 10 0.2522
7092 "Ανακούφισα" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 3 2.35 10 0.0360
7093 "ανακούφισε" 6 5 0.2591 0.8451 0.0908 0.7782 4 2 4 2 10 0.2161
7094 "ανακουφίσει" 30 29 1.2953 1.4914 0.5265 1.4771 29 1 2 2.05 11 1.0806
7095 "ανακουφίσεις" 7 6 0.3022 0.9031 0.1089 0.8451 7 0 1 2.4 12 0.2522
7096 "ανακούφισες" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 2 2.1 11 0.1081
7097 "ανακούφιση" 221 193 9.5418 2.3464 3.5040 2.2878 205 16 3 2.3 10 7.9608
7098 "ανακούφισης" 17 11 0.7340 1.2553 0.1997 1.0792 16 1 1 2.45 11 0.6124
7099 "ανακουφισμένη" 17 16 0.7340 1.2553 0.2905 1.2304 16 1 0 3.25 13 0.6124
7100 "ανακουφισμένοι" 5 4 0.2159 0.7782 0.0726 0.6990 5 0 1 3.7 14 0.1801
7101 "ανακουφισμένος" 19 19 0.8203 1.3010 0.3450 1.3010 18 1 1 3.6 14 0.6844
7102 "ανακουφίσουμε" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 0 3.3 13 0.1441
7103 "ανακουφίσουν" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 1 2.7 12 0.1441
7104 "ανακουφίστε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.15 11 0.0360
7105 "ανακουφιστεί" 15 15 0.6476 1.2041 0.2723 1.2041 15 0 0 2.4 12 0.5403
7106 "ανακουφιστείς" 5 5 0.2159 0.7782 0.0908 0.7782 5 0 0 2.55 13 0.1801
7107 "ανακουφιστείτε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.2 14 0.0360
7108 "ανακουφίστηκα" 81 77 3.4972 1.9138 1.3980 1.8921 41 40 2 2.6 13 2.9177
7109 "ανακουφιστήκαμε" 2 2 0.0864 0.4771 0.0363 0.4771 1 1 1 3.75 15 0.0720
7110 "Ανακουφίστηκαν" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 0 3.2 14 0.0360
